NPU,Movimento,Start,End
675433,A5,2016-11-24 15:12:21,2016-11-24 15:12:30
675433,A6,2016-11-24 15:12:31,2016-11-24 15:12:40
675433,A7,2016-11-24 15:12:42,2017-01-23 14:56:25
675433,A8,2017-01-24 19:23:53,2017-01-24 19:42:29
675433,A9,2017-01-24 19:42:31,2017-01-24 19:42:45
675433,A12,2017-01-24 19:42:46,2017-02-15 14:57:22
675433,A13,2017-02-15 14:57:25,2017-02-15 14:57:30
675433,A34,2017-02-15 14:57:31,2017-04-17 17:12:35
675433,A35,2017-04-17 17:12:36,2017-04-17 17:14:07
675433,A14,2017-04-17 17:14:11,2017-04-17 17:14:17
675433,A10,2017-04-17 17:14:20,2017-04-17 17:14:20
674423,A15,2016-07-01 13:57:57,2016-07-01 14:12:52
674423,A16,2016-07-01 14:31:26,2016-07-01 14:33:21
674423,A15,2016-07-01 14:33:22,2016-07-01 14:33:54
674423,A22,2016-07-01 14:33:55,2016-07-01 14:34:46
674423,A23,2016-07-01 14:34:47,2016-07-01 15:56:19
674423,A9,2016-07-01 15:56:21,2016-07-01 15:56:51
674423,A12,2016-07-01 15:56:54,2016-07-04 14:04:02
674423,A33,2016-07-04 14:04:04,2016-07-04 14:04:13
674423,A13,2016-07-04 14:04:17,2016-07-04 14:04:28
674423,A14,2016-07-04 14:04:28,2016-07-04 14:04:35
674423,A12,2016-07-04 14:04:37,2016-07-04 14:07:27
674423,A13,2016-07-04 14:07:29,2016-07-04 14:07:34
674423,A3,2016-07-04 14:07:35,2016-07-28 11:26:51
674423,A4,2016-07-28 11:26:52,2016-07-28 11:28:51
674423,A5,2016-07-28 11:28:52,2016-07-28 11:28:58
674423,A12,2016-07-28 11:28:59,2016-07-28 11:31:56
674423,A13,2016-07-28 11:31:59,2016-07-28 11:32:06
674423,A3,2016-07-28 11:32:07,2016-10-04 17:21:28
674423,A4,2016-10-04 17:21:28,2016-10-04 17:25:20
674423,A5,2016-10-04 17:25:21,2016-10-04 17:25:26
674423,A6,2016-10-04 17:25:27,2016-10-04 17:25:36
674423,A7,2016-10-04 17:25:37,2016-11-07 21:38:31
674423,A8,2016-11-07 21:38:32,2016-11-07 21:39:10
674423,A9,2016-11-07 21:39:13,2016-11-07 21:39:21
674423,A12,2016-11-07 21:39:23,2016-11-08 09:15:01
674423,A13,2016-11-08 09:15:03,2016-11-08 09:15:08
674423,A17,2016-11-08 09:15:09,2016-11-29 12:59:31
674423,A12,2016-11-29 12:59:33,2016-11-29 13:18:14
674423,A13,2016-11-29 13:18:17,2016-11-29 13:18:25
674423,A17,2016-11-29 13:18:26,2017-01-27 15:00:29
674423,A12,2017-01-27 15:00:31,2017-01-27 15:00:35
674423,A13,2017-01-27 15:00:36,2017-01-27 15:00:41
674423,A14,2017-01-27 15:00:42,2017-01-27 15:00:47
674423,A14,2017-01-27 15:06:53,2017-01-27 15:06:57
674423,A10,2017-01-27 15:06:59,2017-01-27 15:06:59
673346,A15,2016-07-01 14:02:59,2016-07-01 14:16:44
673346,A16,2016-07-01 14:30:31,2016-07-01 14:32:14
673346,A9,2016-07-01 14:32:16,2016-07-01 14:32:20
673346,A14,2016-07-01 14:32:20,2016-07-01 15:02:47
673346,A12,2016-07-01 15:02:48,2016-07-01 15:05:06
673346,A13,2016-07-01 15:05:09,2016-07-01 15:05:13
673346,A3,2016-07-01 15:05:14,2016-08-22 15:48:53
673346,A4,2016-08-22 15:48:53,2016-08-22 15:49:35
673346,A5,2016-08-22 15:49:36,2016-08-22 15:49:42
673346,A6,2016-08-22 15:49:42,2016-08-22 15:49:45
673346,A7,2016-08-22 16:00:49,2016-08-22 16:02:51
673346,A8,2016-08-22 17:32:48,2016-08-22 17:33:09
673346,A9,2016-08-22 17:33:11,2016-08-22 17:33:16
673346,A14,2016-08-22 17:33:17,2016-08-22 17:42:42
673346,A10,2016-08-22 17:42:43,2016-08-22 17:42:43
673750,A1,2016-07-01 14:12:15,2016-07-01 14:21:39
673750,A2,2016-07-01 14:21:41,2016-07-01 14:21:53
673750,A3,2016-07-01 14:21:53,2016-12-15 15:16:27
673750,A4,2016-12-15 15:16:28,2016-12-15 15:17:07
673750,A5,2016-12-15 15:17:07,2016-12-15 15:17:14
673750,A6,2016-12-15 15:17:15,2016-12-15 15:17:19
673750,A7,2016-12-16 15:55:44,2016-12-16 16:01:46
673750,A8,2016-12-16 16:04:34,2016-12-16 16:05:28
673750,A9,2016-12-16 16:05:30,2016-12-16 16:05:34
673750,A34,2016-12-16 16:05:35,2017-02-16 14:44:33
673750,A6,2017-02-16 14:44:34,2017-02-16 14:44:42
673750,A14,2017-02-16 14:44:43,2017-02-16 14:44:49
673750,A10,2017-02-16 14:44:51,2017-02-16 14:44:51
675368,A1,2016-07-01 14:12:55,2016-07-01 14:14:51
675368,A2,2016-07-01 14:14:53,2016-07-01 14:15:04
675368,A3,2016-07-01 14:15:05,2017-05-09 17:45:22
675368,A4,2017-05-09 17:45:24,2017-05-09 17:46:47
675368,A5,2017-05-09 17:46:49,2017-05-09 17:47:01
675368,A6,2017-05-09 17:47:03,2017-05-09 17:47:36
675368,A7,2017-05-09 17:47:39,2017-05-09 17:48:48
675368,A8,2017-05-11 09:10:32,2017-05-11 09:13:01
675368,A9,2017-05-11 20:47:34,2017-05-11 20:47:51
675368,A10,2017-05-11 20:47:52,2017-05-11 20:47:52
673947,A15,2016-07-01 14:13:03,2016-07-01 14:18:51
673947,A16,2016-07-01 14:35:16,2016-07-01 14:36:40
673947,A15,2016-07-01 14:36:41,2016-07-01 14:37:14
673947,A22,2016-07-01 14:37:15,2016-07-01 14:37:34
673947,A23,2016-07-01 14:37:34,2016-07-01 15:59:00
673947,A9,2016-07-01 15:59:02,2016-07-01 15:59:09
673947,A12,2016-07-01 15:59:10,2016-07-25 18:43:20
673947,A13,2016-07-25 18:43:22,2016-07-25 18:43:27
673947,A14,2016-07-25 18:43:28,2016-07-25 18:43:32
673947,A12,2016-07-25 18:43:32,2016-09-02 17:01:47
673947,A13,2016-09-02 17:01:49,2016-09-02 17:02:14
673947,A17,2016-09-02 17:02:15,2016-10-27 08:03:41
673947,A3,2016-10-27 08:03:42,2016-11-25 17:10:28
673947,A4,2016-11-25 17:10:29,2016-11-25 17:11:13
673947,A5,2016-11-25 17:11:14,2016-11-25 17:12:21
673947,A6,2016-11-25 17:12:21,2016-11-25 17:12:35
673947,A7,2016-11-25 17:12:37,2016-11-25 17:18:32
673947,A8,2016-11-29 17:19:21,2016-11-29 17:20:48
673947,A9,2016-12-16 09:38:06,2016-12-16 09:38:31
673947,A10,2016-12-16 09:38:32,2016-12-16 09:38:32
673163,A1,2016-07-01 14:17:26,2016-07-01 14:19:20
673163,A2,2016-07-01 14:19:22,2016-07-01 14:19:32
673163,A3,2016-07-01 14:19:33,2017-04-26 16:25:42
673163,A4,2017-04-26 16:25:42,2017-04-26 16:26:56
673163,A5,2017-04-26 16:26:57,2017-04-26 16:27:05
673163,A6,2017-04-26 16:27:06,2017-04-26 16:27:11
673163,A7,2017-04-26 16:27:13,2017-04-26 16:27:54
673163,A8,2017-05-02 13:52:43,2017-05-02 14:00:03
673163,A9,2017-05-02 18:04:27,2017-05-02 18:04:31
673163,A10,2017-05-02 18:04:33,2017-05-02 18:04:33
675963,A15,2016-07-01 14:18:30,2016-07-01 14:26:49
675963,A16,2016-07-01 14:32:34,2016-07-01 14:33:27
675963,A9,2016-07-01 14:33:30,2016-07-01 14:33:34
675963,A14,2016-07-01 14:33:35,2016-07-01 15:20:14
675963,A12,2016-07-01 15:20:15,2016-07-01 15:21:34
675963,A13,2016-07-01 15:21:36,2016-07-01 15:21:44
675963,A14,2016-07-01 15:21:45,2016-07-01 15:21:48
675963,A12,2016-07-01 15:21:49,2016-07-01 15:21:52
675963,A13,2016-07-01 15:21:53,2016-07-01 15:21:56
675963,A3,2016-07-01 15:21:57,2016-07-01 15:21:59
675963,A4,2016-07-01 15:22:00,2016-07-01 15:23:34
675963,A5,2016-07-01 15:23:35,2016-07-01 15:23:43
675963,A12,2016-07-01 15:23:44,2016-07-01 15:23:47
675963,A13,2016-07-01 15:23:47,2016-07-01 15:23:51
675963,A34,2016-07-01 15:23:52,2016-07-15 15:42:03
675963,A6,2016-07-15 15:42:04,2016-07-15 15:42:11
675963,A14,2016-07-15 15:42:11,2016-07-15 15:42:17
675963,A10,2016-07-15 15:42:18,2016-07-15 15:42:18
671564,A1,2016-07-01 14:24:03,2016-07-01 14:25:31
671564,A2,2016-07-01 14:25:33,2016-07-01 14:25:38
671564,A3,2016-07-01 14:25:39,2016-08-05 16:10:29
671564,A4,2016-08-05 16:10:29,2016-08-05 16:11:10
671564,A5,2016-08-05 16:11:11,2016-08-05 16:11:30
671564,A6,2016-08-05 16:11:30,2016-08-05 16:11:58
671564,A7,2017-03-20 20:42:35,2017-03-20 20:47:52
671564,A8,2017-03-20 20:47:53,2017-03-20 20:49:14
671564,A9,2017-03-20 20:49:17,2017-03-21 13:22:40
671564,A12,2017-03-21 13:22:41,2017-03-21 13:25:33
671564,A13,2017-03-21 13:25:36,2017-03-21 13:25:46
671564,A17,2017-03-21 13:25:47,2017-06-02 18:04:24
671564,A6,2017-06-02 18:04:26,2017-06-02 18:04:29
671564,A14,2017-06-02 18:04:29,2017-06-02 18:04:32
671564,A10,2017-06-02 18:04:34,2017-06-02 18:04:34
674726,A15,2016-07-01 14:28:06,2016-07-01 14:33:46
674726,A16,2016-07-01 14:39:35,2016-07-01 14:40:50
674726,A15,2016-07-01 14:40:51,2016-07-01 14:41:25
674726,A22,2016-07-01 14:41:26,2016-07-01 14:41:40
674726,A23,2016-07-01 14:41:41,2016-07-01 16:02:55
674726,A9,2016-07-01 16:02:57,2016-07-01 16:03:04
674726,A12,2016-07-01 16:03:05,2016-07-25 18:47:54
674726,A13,2016-07-25 18:47:56,2016-07-25 18:48:02
674726,A3,2016-07-25 18:48:03,2016-07-25 18:48:11
674726,A4,2016-07-25 18:48:12,2016-07-25 18:48:14
674726,A5,2016-07-25 18:48:15,2016-07-25 18:48:19
674726,A12,2016-07-25 18:48:20,2016-07-25 18:56:14
674726,A13,2016-07-25 18:56:16,2016-07-25 18:57:19
674726,A3,2016-07-25 18:57:20,2016-11-28 16:56:54
674726,A4,2016-11-28 16:56:55,2016-11-28 16:57:30
674726,A5,2016-11-28 16:57:31,2016-11-28 16:57:35
674726,A6,2016-11-28 16:57:36,2016-11-28 16:58:53
674726,A7,2016-11-28 16:58:55,2016-11-28 16:59:42
674726,A8,2016-11-29 17:19:26,2016-11-29 17:20:57
674726,A9,2016-12-16 09:43:43,2016-12-16 09:44:03
674726,A10,2016-12-16 09:44:05,2016-12-16 09:44:05
674697,A1,2016-07-01 14:49:21,2016-07-01 14:50:51
674697,A2,2016-07-01 14:50:53,2016-07-01 14:50:58
674697,A3,2016-07-01 14:50:59,2016-08-15 18:40:14
674697,A4,2016-08-15 18:40:15,2016-08-15 18:42:24
674697,A5,2016-08-15 18:42:25,2016-08-15 18:42:30
674697,A6,2016-08-15 18:42:30,2016-08-15 18:42:35
674697,A7,2016-08-18 17:22:50,2016-08-18 17:23:58
674697,A8,2016-08-26 14:17:30,2016-08-26 14:17:30
674697,A9,2016-08-26 15:20:00,2016-08-26 15:20:17
674697,A12,2016-08-26 15:20:18,2016-08-26 17:40:03
674697,A13,2016-08-26 17:40:05,2016-08-26 17:40:10
674697,A17,2016-08-26 17:40:11,2016-09-19 17:33:28
674697,A12,2016-09-19 17:33:30,2016-09-19 17:33:36
674697,A13,2016-09-19 17:33:37,2016-09-19 17:33:41
674697,A14,2016-09-19 17:33:41,2016-09-19 17:33:46
674697,A38,2016-09-19 17:33:47,2016-11-03 19:06:47
674697,A39,2016-11-10 14:50:46,2016-11-10 15:03:44
674697,A14,2016-11-17 15:29:39,2016-11-17 15:29:44
674697,A14,2016-11-17 15:34:17,2016-11-17 15:34:22
674697,A12,2016-11-17 15:34:23,2016-11-17 15:36:02
674697,A13,2016-11-17 15:36:05,2016-11-17 15:36:13
674697,A17,2016-11-17 15:36:13,2017-02-21 15:09:57
674697,A6,2017-02-21 15:09:58,2017-02-21 15:10:12
674697,A18,2017-02-21 15:10:14,2017-02-23 15:40:48
674697,A19,2017-02-23 16:35:54,2017-02-23 16:36:43
674697,A9,2017-02-23 16:36:45,2017-02-23 16:53:38
674697,A12,2017-02-23 16:53:39,2017-03-27 17:33:57
674697,A13,2017-03-27 17:33:58,2017-03-27 17:34:02
674697,A14,2017-03-27 17:34:03,2017-03-27 17:34:06
674697,A38,2017-03-27 17:34:07,2017-03-27 17:38:05
674697,A39,2017-03-29 14:55:18,2017-03-29 14:56:13
674697,A14,2017-03-29 14:56:14,2017-03-29 14:56:24
674697,A12,2017-03-29 14:56:25,2017-03-29 18:11:46
674697,A13,2017-03-29 18:11:47,2017-03-29 18:11:56
674697,A14,2017-03-29 18:11:57,2017-03-29 18:12:01
674697,A10,2017-03-29 18:12:02,2017-03-29 18:12:02
676053,A15,2016-07-01 14:55:08,2016-07-01 15:00:45
676053,A16,2016-07-11 09:08:57,2016-07-11 09:12:18
676053,A9,2016-07-11 09:12:21,2016-07-12 06:38:23
676053,A12,2016-07-12 06:38:24,2016-07-12 18:46:21
676053,A13,2016-07-12 18:46:23,2016-07-12 18:46:31
676053,A17,2016-07-12 18:46:31,2016-07-12 18:46:33
676053,A12,2016-07-12 18:46:34,2016-07-12 18:50:01
676053,A13,2016-07-12 18:50:03,2016-07-12 18:50:08
676053,A3,2016-07-12 18:50:09,2016-11-07 16:42:59
676053,A4,2016-11-07 16:43:00,2016-11-07 16:45:18
676053,A5,2016-11-07 16:45:19,2016-11-07 16:45:25
676053,A6,2016-11-07 16:45:25,2016-11-07 16:45:30
676053,A7,2016-11-07 16:45:32,2016-11-07 17:13:35
676053,A8,2016-11-07 17:13:36,2016-11-07 17:17:49
676053,A9,2016-11-07 17:17:51,2016-11-07 17:38:42
676053,A34,2016-11-07 17:38:43,2016-12-14 18:29:51
676053,A12,2016-12-14 18:29:52,2016-12-14 18:31:55
676053,A13,2016-12-14 18:31:57,2016-12-14 18:32:08
676053,A17,2016-12-14 18:32:09,2017-02-08 14:10:56
676053,A12,2017-02-08 14:10:58,2017-02-10 13:54:39
676053,A13,2017-02-10 13:54:40,2017-02-10 13:54:45
676053,A6,2017-02-10 13:54:47,2017-02-10 13:54:52
676053,A22,2017-02-10 14:52:43,2017-02-10 14:56:58
676053,A23,2017-02-10 16:51:58,2017-02-10 16:54:33
676053,A9,2017-02-10 16:54:35,2017-02-13 18:40:19
676053,A14,2017-02-13 18:40:20,2017-02-13 18:40:25
676053,A36,2017-02-13 18:40:26,2017-02-20 18:45:29
676053,A37,2017-02-20 18:45:30,2017-02-20 18:51:45
676053,A14,2017-02-20 18:51:47,2017-02-21 14:18:34
676053,A10,2017-02-21 14:18:35,2017-03-09 17:23:42
676053,A14,2017-03-09 17:23:43,2017-03-09 17:23:48
676053,A6,2017-03-09 17:23:49,2017-03-09 17:23:53
676053,A22,2017-03-09 17:23:54,2017-03-09 18:04:22
676053,A23,2017-03-09 18:37:39,2017-03-09 18:38:33
676053,A9,2017-03-09 18:38:35,2017-03-13 13:53:30
676053,A45,2017-03-13 13:53:33,2017-03-13 13:53:47
676053,A25,2017-03-13 13:53:47,2017-03-13 13:54:58
676053,A26,2017-03-13 13:54:59,2017-03-13 15:18:26
676053,A27,2017-03-13 15:18:27,2017-03-13 15:18:48
676053,A28,2017-03-13 15:18:53,2017-03-15 17:37:39
676053,A29,2017-03-15 17:37:41,2017-03-15 17:37:48
676053,A22,2017-03-15 17:37:50,2017-03-15 18:47:33
676053,A23,2017-03-21 15:44:44,2017-03-21 15:47:50
676053,A49,2017-03-21 15:47:53,2017-03-30 16:59:59
676053,A28,2017-03-30 17:00:01,2017-04-06 16:42:09
676053,A49,2017-04-06 16:42:11,2017-04-06 16:42:19
676053,A46,2017-04-06 16:42:20,2017-04-07 14:18:50
676053,A50,2017-04-07 14:18:51,2017-04-07 14:18:54
676053,A51,2017-04-07 14:18:55,2017-04-07 14:18:58
676053,A49,2017-04-07 14:19:00,2017-04-07 14:19:06
676053,A22,2017-04-07 14:19:08,2017-04-07 15:01:42
676053,A23,2017-04-07 15:01:43,2017-04-07 15:02:09
676053,A49,2017-04-07 15:02:13,2017-04-18 18:26:25
676053,A28,2017-04-18 18:26:26,2017-04-24 17:09:25
676053,A36,2017-04-24 17:09:28,2017-04-24 18:57:21
676053,A37,2017-04-24 18:57:23,2017-04-25 09:22:53
676053,A28,2017-04-25 09:22:56,2017-04-27 14:12:04
676053,A36,2017-04-27 14:12:06,2017-05-11 15:40:21
676053,A28,2017-05-11 15:40:28,2017-05-11 15:40:52
676053,A49,2017-05-11 15:40:53,2017-05-11 15:41:14
676053,A58,2017-05-11 15:41:15,2017-05-11 15:42:37
676053,A30,2017-05-11 15:42:38,2017-05-11 15:42:47
676053,A1,2017-05-11 15:43:07,2017-05-11 15:43:11
676053,A2,2017-05-11 15:43:12,2017-05-11 15:43:22
676053,A24,2017-05-11 15:43:23,2017-05-11 15:43:29
676053,A17,2017-05-11 15:43:30,2017-05-11 15:43:34
676053,A12,2017-05-11 15:43:35,2017-05-11 15:43:40
676053,A13,2017-05-11 15:43:41,2017-05-11 15:43:46
676053,A14,2017-05-11 15:43:48,2017-05-11 15:43:53
676053,A10,2017-05-11 15:43:55,2017-05-11 15:43:55
668848,A1,2016-07-01 14:56:07,2016-07-01 14:56:10
668848,A2,2016-07-01 14:56:11,2016-07-01 14:56:15
668848,A6,2016-07-01 14:56:15,2016-07-01 14:56:19
668848,A7,2016-07-01 14:56:20,2016-07-04 18:49:10
668848,A8,2016-07-04 19:22:44,2016-07-04 19:22:44
668848,A9,2016-07-05 00:43:21,2016-07-05 00:43:29
668848,A3,2016-07-05 00:43:30,2016-07-05 00:43:33
668848,A4,2016-07-05 00:43:34,2016-07-05 00:44:51
668848,A5,2016-07-05 00:44:52,2016-07-05 00:45:13
668848,A12,2016-07-05 00:45:14,2016-07-12 15:13:41
668848,A13,2016-07-12 15:13:42,2016-07-12 15:14:01
668848,A14,2016-07-12 15:14:02,2016-07-12 15:14:06
668848,A10,2016-07-12 15:14:08,2016-07-12 15:14:08
670099,A1,2016-07-01 15:02:21,2016-07-01 15:02:24
670099,A2,2016-07-01 15:02:25,2016-07-01 15:02:30
670099,A6,2016-07-01 15:02:30,2016-07-01 15:02:33
670099,A7,2016-07-01 15:02:35,2016-07-04 18:37:22
670099,A8,2016-07-04 19:22:42,2016-07-04 19:22:43
670099,A9,2016-07-05 00:40:49,2016-07-05 00:40:57
670099,A3,2016-07-05 00:40:58,2016-07-05 00:41:03
670099,A4,2016-07-05 00:41:04,2016-07-05 00:42:12
670099,A5,2016-07-05 00:42:15,2016-07-05 00:42:25
670099,A12,2016-07-05 00:42:26,2016-07-11 18:25:31
670099,A13,2016-07-11 18:25:32,2016-07-11 18:25:39
670099,A6,2016-07-11 18:25:40,2016-07-11 18:25:45
670099,A7,2016-07-11 18:25:47,2016-07-14 17:18:36
670099,A8,2016-07-14 19:21:06,2016-07-14 19:21:06
670099,A9,2016-07-15 13:26:37,2016-07-15 13:26:54
670099,A12,2016-07-15 13:26:54,2016-07-18 16:07:01
670099,A13,2016-07-18 16:07:03,2016-07-18 16:07:08
670099,A14,2016-07-18 16:07:08,2016-07-18 16:07:11
670099,A10,2016-07-18 16:07:12,2016-07-18 16:07:12
673076,A1,2016-07-01 15:22:18,2016-07-01 15:22:22
673076,A2,2016-07-01 15:22:24,2016-07-01 15:22:31
673076,A3,2016-07-01 15:22:32,2016-07-01 15:22:35
673076,A4,2016-07-01 15:22:36,2016-07-01 15:25:56
673076,A5,2016-07-01 15:25:57,2016-07-01 15:26:03
673076,A12,2016-07-01 15:26:04,2016-07-01 15:47:57
673076,A13,2016-07-01 15:48:00,2016-07-01 15:48:48
673076,A6,2016-07-01 15:48:48,2016-07-01 15:48:53
673076,A18,2016-07-01 15:48:54,2016-07-05 14:03:45
673076,A19,2016-07-07 22:15:38,2016-07-07 22:17:44
673076,A9,2016-07-07 22:17:46,2016-07-08 17:32:09
673076,A12,2016-07-08 17:32:10,2016-07-08 17:34:48
673076,A13,2016-07-08 17:34:50,2016-07-08 17:35:17
673076,A3,2016-07-08 17:35:18,2016-07-18 16:41:38
673076,A4,2016-07-18 16:41:38,2016-07-18 16:41:42
673076,A5,2016-07-18 16:41:43,2016-07-18 16:41:48
673076,A6,2016-07-18 16:41:48,2016-07-18 16:41:55
673076,A7,2016-07-18 16:41:56,2016-07-18 16:55:11
673076,A8,2016-07-18 17:58:26,2016-07-18 18:02:00
673076,A9,2016-07-18 18:02:02,2016-08-08 17:48:06
673076,A10,2016-09-29 14:49:40,2016-09-29 14:49:44
673076,A14,2016-09-29 14:49:45,2016-09-29 14:49:51
673076,A12,2016-09-29 14:49:53,2016-09-29 14:50:00
673076,A13,2016-09-29 14:50:02,2016-09-29 14:50:08
673076,A3,2016-09-29 14:50:09,2016-09-29 14:50:14
673076,A4,2016-09-29 14:50:15,2016-09-29 14:52:28
673076,A5,2016-09-29 14:52:29,2016-09-29 14:52:42
673076,A14,2016-09-29 14:52:43,2016-09-29 14:52:49
673076,A10,2016-09-29 14:52:51,2016-09-29 14:52:51
674502,A1,2016-07-01 15:57:07,2016-07-01 15:58:12
674502,A2,2016-07-01 15:58:15,2016-07-01 15:58:20
674502,A3,2016-07-01 15:58:20,2016-08-19 16:50:48
674502,A4,2016-08-19 16:50:49,2016-08-19 16:50:51
674502,A5,2016-08-19 16:50:52,2016-08-19 16:50:57
674502,A6,2016-08-19 16:50:58,2016-08-19 16:51:05
674502,A7,2016-08-19 16:51:06,2016-08-19 16:51:25
674502,A22,2016-08-19 16:51:26,2016-08-24 18:18:23
674502,A23,2016-08-25 19:02:33,2016-08-25 19:02:34
674502,A9,2016-08-25 19:36:12,2016-08-25 19:36:32
674502,A3,2016-08-25 19:36:33,2016-08-25 19:36:35
674502,A4,2016-08-25 19:36:36,2016-08-26 14:02:43
674502,A5,2016-08-26 14:02:44,2016-08-26 14:02:48
674502,A12,2016-08-26 14:02:49,2016-09-02 08:32:16
674502,A13,2016-09-02 08:32:18,2016-09-02 08:32:32
674502,A17,2016-09-02 08:32:32,2016-09-16 10:05:19
674502,A3,2016-09-16 10:05:19,2016-09-16 10:05:22
674502,A11,2016-09-16 10:05:23,2016-09-19 11:58:40
674502,A5,2016-09-19 11:58:41,2016-09-19 11:58:52
674502,A12,2016-09-19 11:58:53,2016-09-19 13:07:36
674502,A13,2016-09-19 13:07:38,2016-09-19 13:07:43
674502,A3,2016-09-19 13:07:44,2016-11-25 14:47:42
674502,A4,2016-11-25 14:47:44,2016-11-25 14:49:16
674502,A5,2016-11-25 14:49:19,2016-11-25 14:49:29
674502,A6,2016-11-25 14:49:30,2016-11-25 14:49:44
674502,A7,2016-11-25 14:49:48,2016-11-25 14:51:10
674502,A8,2016-11-25 15:29:43,2016-11-25 18:07:43
674502,A9,2016-11-25 18:58:12,2016-11-25 18:58:19
674502,A10,2016-11-25 18:58:20,2016-11-25 18:58:20
669108,A1,2016-07-01 15:59:28,2016-07-01 16:00:21
669108,A2,2016-07-01 16:00:23,2016-07-01 16:00:28
669108,A3,2016-07-01 16:00:29,2016-08-11 14:59:45
669108,A4,2016-08-11 14:59:46,2016-08-11 15:01:37
669108,A5,2016-08-11 15:01:38,2016-08-11 15:01:48
669108,A6,2016-08-11 15:01:49,2016-08-11 15:02:36
669108,A7,2016-08-11 15:02:37,2016-10-25 15:55:12
669108,A8,2016-10-26 08:08:16,2016-10-26 08:14:01
669108,A9,2016-10-26 08:14:04,2016-10-26 08:14:12
669108,A12,2016-10-26 08:14:13,2016-10-26 18:48:12
669108,A13,2016-10-26 18:48:12,2016-10-26 18:48:16
669108,A34,2016-10-26 18:48:16,2017-01-02 16:30:33
669108,A6,2017-01-02 16:30:34,2017-01-02 16:30:37
669108,A14,2017-01-02 16:30:38,2017-01-02 16:30:41
669108,A14,2017-01-02 16:36:01,2017-01-02 16:36:05
669108,A10,2017-01-02 16:36:06,2017-01-02 16:36:06
673144,A1,2016-07-01 16:00:59,2016-07-01 16:01:02
673144,A2,2016-07-01 16:01:03,2016-07-01 16:01:08
673144,A3,2016-07-01 16:01:09,2016-07-01 16:01:11
673144,A4,2016-07-01 16:01:11,2016-07-01 16:01:49
673144,A11,2016-07-01 16:01:50,2016-07-01 16:02:39
673144,A5,2016-07-01 16:02:40,2016-07-01 16:02:46
673144,A12,2016-07-01 16:02:47,2016-07-04 14:51:23
673144,A13,2016-07-04 14:51:28,2016-07-04 14:51:34
673144,A3,2016-07-04 14:51:36,2016-08-08 17:48:19
673144,A4,2016-08-08 17:48:20,2016-08-08 17:48:24
673144,A5,2016-08-08 17:48:25,2016-08-08 17:48:33
673144,A6,2016-08-08 17:48:34,2016-08-08 17:48:38
673144,A7,2016-08-08 17:48:39,2016-08-08 18:13:06
673144,A8,2016-08-08 18:13:07,2016-08-08 18:13:44
673144,A9,2016-08-08 18:13:47,2016-08-15 18:34:58
673144,A12,2016-08-15 18:35:00,2016-08-18 18:13:15
673144,A13,2016-08-18 18:13:17,2016-08-18 18:13:23
673144,A17,2016-08-18 18:13:23,2016-09-28 17:54:04
673144,A12,2016-09-28 17:54:06,2016-10-04 16:00:29
673144,A13,2016-10-04 16:00:30,2016-10-04 16:00:34
673144,A6,2016-10-04 16:00:35,2016-10-04 16:00:39
673144,A22,2016-10-04 16:00:40,2016-10-04 16:13:33
673144,A23,2016-10-04 17:04:54,2016-10-04 17:06:25
673144,A9,2016-10-10 14:28:45,2016-10-10 14:29:31
673144,A3,2016-10-10 14:29:32,2016-11-03 16:50:07
673144,A4,2016-11-03 16:50:07,2016-11-03 16:50:54
673144,A5,2016-11-03 16:50:55,2016-11-03 16:51:01
673144,A6,2016-11-03 16:51:02,2016-11-03 16:51:08
673144,A7,2016-11-03 16:51:09,2016-11-03 16:51:46
673144,A8,2016-11-03 16:57:11,2016-11-03 17:00:24
673144,A9,2016-11-03 17:00:26,2016-11-04 16:42:24
673144,A10,2016-11-04 16:42:25,2016-11-04 16:42:25
669623,A1,2016-07-01 16:01:12,2016-07-01 16:02:30
669623,A2,2016-07-01 16:02:32,2016-07-01 16:02:37
669623,A3,2016-07-01 16:02:38,2016-08-10 16:20:36
669623,A4,2016-08-10 16:20:36,2016-08-10 16:21:22
669623,A5,2016-08-10 16:21:23,2016-08-10 16:21:28
669623,A6,2016-08-10 16:21:28,2016-08-10 16:21:32
669623,A7,2016-08-10 16:21:34,2016-09-23 18:58:59
669623,A8,2016-09-26 15:47:46,2016-09-26 15:58:30
669623,A9,2016-09-27 16:00:39,2016-09-27 16:01:05
669623,A34,2016-09-27 16:01:06,2016-12-22 15:13:14
669623,A35,2016-12-22 15:13:15,2016-12-22 15:13:43
669623,A14,2016-12-22 15:13:44,2016-12-22 15:13:51
669623,A14,2017-01-05 17:35:13,2017-01-05 17:35:19
669623,A6,2017-01-05 17:35:20,2017-01-05 17:35:24
669623,A22,2017-01-05 17:35:26,2017-01-11 13:36:48
669623,A23,2017-01-11 17:23:20,2017-01-11 17:24:23
669623,A9,2017-01-11 17:24:25,2017-01-12 13:08:05
669623,A14,2017-01-12 13:08:06,2017-01-13 16:08:16
669623,A14,2017-01-13 16:08:05,2017-01-16 14:07:28
669623,A38,2017-01-16 14:07:30,2017-01-16 14:10:28
669623,A39,2017-01-17 15:52:20,2017-01-17 15:54:54
669623,A14,2017-01-17 15:54:55,2017-01-18 13:18:54
669623,A14,2017-01-18 13:18:12,2017-01-18 13:18:19
669623,A10,2017-01-18 13:18:55,2017-01-18 13:18:55
669672,A1,2016-07-01 16:06:15,2016-07-01 16:07:36
